theta	gen	t	P	cov	var.prs.geno	var.prs.lanc	mean.theta	var.theta	vg.term1	vg.term2	vg.term3	vg.term4	vg.sum	exp.theta	exp.var.theta	va.term4	va.term1	va.term2	va.term3	exp.vg	exp.vgamma
0.1	10	2	0	neg	0.935679408967298	0.00305327908683799	0.03117635	0.0175450844892485	0.929205495974331	0.00727682198379501	0.00422695248343908	-0.00845103194973411	0.93225823849183	0.0311138388027364	0.0175056748435489	-0.00843204930105329	0.929204220661414	0.00726270245690766	0.00421745793242319	0.932252331749691	0.00304811108827756
0.1	10	2	0	pos	1.01272892508574	0.0822669576690061	0.03117635	0.0175450844892485	0.929205495974331	0.00727682198379501	0.00422695248343908	0.0709956936805171	1.01170496412208	0.0311138388027364	0.0175056748435489	0.0708362236514122	0.929204220661414	0.00726270245690766	0.00421745793242319	1.01152060470216	0.0823163840407431
0.1	10	2	0.3	neg	0.932831520422485	0.00233507640911238	0.031070395	0.0207574975908082	0.929203334349118	0.00725288199155184	0.00500088535026518	-0.00999837164899074	0.931458730041944	0.0311138388027364	0.0207645838434307	-0.0100017849210871	0.929204220661414	0.00726270245690766	0.00500259256650223	0.931467730763736	0.00226351010232276
0.1	10	2	0.3	pos	1.02259999550184	0.0962635453484426	0.031070395	0.0207574975908082	0.929203334349118	0.00725288199155184	0.00500088535026518	0.083994633450421	1.02545173514136	0.0311138388027364	0.0207645838434307	0.0840233077734673	0.929204220661414	0.00726270245690766	0.00500259256650223	1.02549282345829	0.0962886027968772
0.1	10	2	0.6	neg	0.933763110248131	0.00134674338296155	0.03108736	0.024488082368566	0.929203680458048	0.00725670306598211	0.00589965586349276	-0.011795301790156	0.930564737597367	0.0311138388027364	0.024480451899051	-0.0117916263822831	0.929204220661414	0.00726270245690766	0.00589781753480954	0.930573114270848	0.00136889360943406
0.1	10	2	0.6	pos	1.04462398472299	0.112531301719143	0.03108736	0.024488082368566	0.929203680458048	0.00725670306598211	0.00589965586349276	0.0990903404157075	1.04145037980323	0.0311138388027364	0.024480451899051	0.0990594639342257	0.929204220661414	0.00726270245690766	0.00589781753480954	1.04142420458736	0.112219983925943
0.1	10	2	0.9	neg	0.933050229217431	0.000416758529199677	0.03103851	0.028559430346266	0.929202683852021	0.00724566610355368	0.00688052286677391	-0.0137563691112688	0.92957250371108	0.0311138388027364	0.02865327901041	-0.0138015736846413	0.929204220661414	0.00726270245690766	0.00690313283734509	0.929568482271025	0.000364261609611423
0.1	10	2	0.9	pos	1.05920159797858	0.129746620804189	0.03103851	0.028559430346266	0.929202683852021	0.00724566610355368	0.00688052286677391	0.115564936139012	1.05889380896136	0.0311138388027364	0.02865327901041	0.115944692133688	0.929204220661414	0.00726270245690766	0.00690313283734509	1.05931474808935	0.13011052742794
0.1	10	3	0	neg	0.934260020865969	0.00514482276466604	0.041333745	0.0184624909443842	0.929412720561418	0.00954649601424508	0.00444797356180638	-0.00889292388066186	0.934514266256808	0.0412684844858171	0.0183966800380433	-0.00886122439967793	0.929411389158721	0.00953207445835661	0.00443211843302853	0.934514357650429	0.00510296849170722
0.1	10	3	0	pos	1.01575537717862	0.0884038042806867	0.041333745	0.0184624909443842	0.929412720561418	0.00954649601424508	0.00444797356180638	0.0747079532429751	1.01811514338044	0.0412684844858171	0.0183966800380433	0.0744416512510818	0.929411389158721	0.00953207445835661	0.00443211843302853	1.01781723330119	0.088405844142467
0.1	10	3	0.3	neg	0.93427817043043	0.00400451451219723	0.04122966	0.023101436544773	0.929410597086733	0.00952348136690887	0.00556558588439839	-0.0111273888959764	0.933372275442064	0.0412684844858171	0.0230910999863624	-0.0111224100322136	0.929411389158721	0.00953207445835661	0.00556309560620846	0.933384149191073	0.00397276003235143
0.1	10	3	0.3	pos	1.04210911702269	0.108299297047977	0.04122966	0.023101436544773	0.929410597086733	0.00952348136690887	0.00556558588439839	0.0934793168717797	1.03797898120982	0.0412684844858171	0.0230910999863624	0.0934374902772663	0.929411389158721	0.00953207445835661	0.00556309560620846	1.03794404950055	0.108532660341831
0.1	10	3	0.6	neg	0.934517603744173	0.00262271523904197	0.041138525	0.0290402066515843	0.929408737809552	0.00950330919986826	0.00699635124018464	-0.0139879471307083	0.931920451118897	0.0412684844858171	0.0291146817282109	-0.014023819927583	0.929411389158721	0.00953207445835661	0.00701429373628914	0.931933937425784	0.00252254826706275
0.1	10	3	0.6	pos	1.07023832965476	0.134153354226826	0.041138525	0.0290402066515843	0.929408737809552	0.00950330919986826	0.00699635124018464	0.117510384012012	1.06341878226162	0.0412684844858171	0.0291146817282109	0.117811745326645	0.929411389158721	0.00953207445835661	0.00701429373628914	1.06376950268001	0.13435811352129
0.1	10	3	0.9	neg	0.934818213770787	0.000744344970812805	0.04110161	0.036472643621704	0.929407984693656	0.009495139427279	0.00878697002735001	-0.0175679676394359	0.93012212650885	0.0412684844858171	0.0366709016672282	-0.0176634636216892	0.929411389158721	0.00953207445835661	0.00883473425090812	0.930114734246297	0.000703345087575576
0.1	10	3	0.9	pos	1.09681448618153	0.165683140924077	0.04110161	0.036472643621704	0.929407984693656	0.009495139427279	0.00878697002735001	0.147585532339381	1.09527562648767	0.0412684844858171	0.0366709016672282	0.148387777975665	0.929411389158721	0.00953207445835661	0.00883473425090812	1.09616597584365	0.16675458668493
0.1	10	4	0	neg	0.941799959001276	0.00719341113740016	0.05144198	0.0187249776940845	0.929618942218059	0.011755832342352	0.00451121173083288	-0.00901935723636659	0.936866629054878	0.0513167019494859	0.018634510675313	-0.00897578151768004	0.929616386376499	0.011728754439611	0.00448941646447779	0.936858775762908	0.00724238938640874
0.1	10	4	0	pos	1.02353998932252	0.0921850772305512	0.05144198	0.0187249776940845	0.929618942218059	0.011755832342352	0.00451121173083288	0.0757700985343434	1.02165608482559	0.0513167019494859	0.018634510675313	0.075404026273088	0.929616386376499	0.011728754439611	0.00448941646447779	1.02123858355368	0.0916221971771768
0.1	10	4	0.3	neg	0.939396085167123	0.00577250847425563	0.05123372	0.024350374997131	0.929614693432568	0.0117107947751619	0.00586647947633819	-0.011728971565504	0.935462996118564	0.0513167019494859	0.0243844833672482	-0.0117454007212479	0.929616386376499	0.011728754439611	0.00587469684684222	0.935474436941705	0.00585805056520532
0.1	10	4	0.3	pos	1.05165073089363	0.116111032064954	0.05123372	0.024350374997131	0.929614693432568	0.0117107947751619	0.00586647947633819	0.0985331113886294	1.0457250790727	0.0513167019494859	0.0243844833672482	0.098671129954357	0.929616386376499	0.011728754439611	0.00587469684684222	1.04589096761731	0.11627458124081
0.1	10	4	0.6	neg	0.937196137004467	0.0037997851058118	0.051127495	0.0324890141131283	0.929612526298991	0.0116877825600544	0.0078272361112954	-0.0156491521288291	0.933478392841512	0.0513167019494859	0.0325802066962496	-0.0156930773338636	0.929616386376499	0.011728754439611	0.00784920618023021	0.933501269662477	0.00388488328597765
0.1	10	4	0.6	pos	1.07783207883968	0.150594622905379	0.051127495	0.0324890141131283	0.929612526298991	0.0116877825600544	0.0078272361112954	0.131465886948057	1.0805934319184	0.0513167019494859	0.0325802066962496	0.131834895185161	0.929616386376499	0.011728754439611	0.00784920618023021	1.0810292421815	0.151412855805002
0.1	10	4	0.9	neg	0.932519771892448	0.00118085804933981	0.05104744	0.0436819257044335	0.929610893068786	0.0116704393391934	0.0105238264569717	-0.0210404999748104	0.93076465889014	0.0513167019494859	0.0440048113276954	-0.021196025969568	0.929616386376499	0.011728754439611	0.0106016158906988	0.930750730737241	0.00113434436074183
0.1	10	4	0.9	pos	1.13123196339754	0.198971156314738	0.05104744	0.0436819257044335	0.929610893068786	0.0116704393391934	0.0105238264569717	0.176757690656177	1.12856284952113	0.0513167019494859	0.0440048113276954	0.178064238300161	0.929616386376499	0.011728754439611	0.0106016158906988	1.13001099500697	0.200394608630471
0.1	10	5	0	neg	0.937055150537091	0.00929743558590968	0.06143675	0.01866306496884	0.929822849035338	0.0138919603050204	0.00449629574978479	-0.00898953541251291	0.93922156967763	0.0612596066404303	0.0185534098509495	-0.0089367172624885	0.929819235071369	0.0138545240646422	0.00446987769672994	0.939206919570252	0.00938768449888367
0.1	10	5	0	pos	1.02158418274808	0.0940482044792847	0.06143675	0.01866306496884	0.929822849035338	0.0138919603050204	0.00449629574978479	0.0755195704232318	1.02373067551337	0.0612596066404303	0.0185534098509495	0.0750758540555491	0.929819235071369	0.0138545240646422	0.00446987769672994	1.02321949088829	0.0934002558169213
0.1	10	5	0.3	neg	0.939760180570179	0.00777979244932907	0.061120825	0.0249746699878328	0.929816403738323	0.0138251486114886	0.00601688429558898	-0.0120296789753607	0.93762875767004	0.0612596066404303	0.0250176015913596	-0.0120503580637562	0.929819235071369	0.0138545240646422	0.00602722735482342	0.937650628427078	0.0078313933557095
0.1	10	5	0.3	pos	1.05432049216999	0.120826504918729	0.061120825	0.0249746699878328	0.929816403738323	0.0138251486114886	0.00601688429558898	0.101059303608068	1.05071774025347	0.0612596066404303	0.0250176015913596	0.101233025141018	0.929819235071369	0.0138545240646422	0.00602722735482342	1.05093401163185	0.121114776560484
0.1	10	5	0.6	neg	0.931165366674116	0.00531526757267551	0.061016205	0.0350201485262658	0.929814269348915	0.0138029656387774	0.00843703567652896	-0.016868336784657	0.935185933879564	0.0612596066404303	0.0351247998305362	-0.0169187447217925	0.929819235071369	0.0138545240646422	0.00846224821345075	0.935217262627669	0.00539802755630045
0.1	10	5	0.6	pos	1.09588677007731	0.164396332319781	0.061016205	0.0350201485262658	0.929814269348915	0.0138029656387774	0.00843703567652896	0.14170805155943	1.09376232222365	0.0612596066404303	0.0351247998305362	0.142131520135246	0.929819235071369	0.0138545240646422	0.00846224821345075	1.09426752748471	0.164448292413339
0.1	10	5	0.9	neg	0.933773083128977	0.00162923144129289	0.060871055	0.0503046638928073	0.929811308092725	0.0137722090354662	0.0121193730415246	-0.0242305086669297	0.931472381502786	0.0612596066404303	0.0507002341100751	-0.0244210450275008	0.929819235071369	0.0138545240646422	0.0122146736092294	0.93146738771774	0.00164815264637086
0.1	10	5	0.9	pos	1.16153430969583	0.229226180756936	0.060871055	0.0503046638928073	0.929811308092725	0.0137722090354662	0.0121193730415246	0.203556415509065	1.15925930567878	0.0612596066404303	0.0507002341100751	0.205157079329833	0.929819235071369	0.0138545240646422	0.0122146736092294	1.16104551207507	0.231226277003705
0.1	10	6	0	neg	0.941469041270758	0.0116025947305538	0.071244115	0.0183659277138337	0.930022932537313	0.0159412479871552	0.00442470959933105	-0.00884641176799282	0.941542478355807	0.0710983023146287	0.0183186592912263	-0.00882364374143165	0.930019957761445	0.0159111250598101	0.00441332171593548	0.941520760795759	0.0115008030343139
0.1	10	6	0	pos	1.01903019799384	0.0944572693234867	0.071244115	0.0183659277138337	0.930022932537313	0.0159412479871552	0.00442470959933105	0.0743172128312567	1.02470610295506	0.0710983023146287	0.0183186592912263	0.0741259424811902	0.930019957761445	0.0159111250598101	0.00441332171593548	1.02447034701838	0.0944503892569358
0.1	10	6	0.3	neg	0.938856473238081	0.0098219182230394	0.07098621	0.0252513296047185	0.930017670926719	0.015887902067537	0.00608353698428815	-0.0121629390495961	0.939826170928949	0.0710983023146287	0.02523019018448	-0.0121527567152822	0.930019957761445	0.0159111250598101	0.00607844408633543	0.939856770192308	0.00983681243086327
0.1	10	6	0.3	pos	1.04408904719712	0.124296548686851	0.07098621	0.0252513296047185	0.930017670926719	0.015887902067537	0.00608353698428815	0.102178799010113	1.05416790898866	0.0710983023146287	0.02523019018448	0.10209325893735	0.930019957761445	0.0159111250598101	0.00607844408633543	1.05410278584494	0.124082828083495
0.1	10	6	0.6	neg	0.940249265382807	0.00695837161858495	0.070768445	0.0367641323506548	0.930013228226381	0.0158428018770379	0.00885719533789143	-0.0177083705290806	0.93700485491223	0.0710983023146287	0.0369445138131357	-0.0177952558047543	0.930019957761445	0.0159111250598101	0.00890065274450965	0.937036479761011	0.00701652199956545
0.1	10	6	0.6	pos	1.10095964803023	0.17368641703406	0.070768445	0.0367641323506548	0.930013228226381	0.0158428018770379	0.00885719533789143	0.148765033328652	1.10347825876996	0.0710983023146287	0.0369445138131357	0.149494941871628	0.930019957761445	0.0159111250598101	0.00890065274450965	1.10432667743739	0.174306719675948
0.1	10	6	0.9	neg	0.935911535346348	0.00221221811026505	0.070612405	0.0563692712583663	0.930010044799472	0.0158104588855413	0.0135804550431896	-0.0271516795874995	0.932249279140703	0.0710983023146287	0.0567995962598813	-0.027358956465465	0.930019957761445	0.0159111250598101	0.0136841287151491	0.932256255070939	0.00223629730949416
0.1	10	6	0.9	pos	1.18705020172866	0.257458644359027	0.070612405	0.0563692712583663	0.930010044799472	0.0158104588855413	0.0135804550431896	0.228096679597373	1.18749763832558	0.0710983023146287	0.0567995962598813	0.229837977680567	0.930019957761445	0.0159111250598101	0.0136841287151491	1.18945318921697	0.259433231455527
