theta	gen	t	P	cov	var.prs.geno	var.prs.lanc	mean.theta	var.theta	vg.term1	vg.term2	vg.term3	vg.term4	vg.sum	exp.theta	exp.var.theta	va.term4	va.term1	va.term2	va.term3	exp.vg	exp.vgamma
0.1	20	10	0.3	pos	0.956630739140919	0.0267718437499712	0.10000412	0.001252084391653	0.930609675512334	0.0216835460538788	0.000301651509972275	0.00506652447222045	0.957661397548406	0.1	0.0012116469010166	0.00490289529732591	0.930609591458766	0.0216827524394447	0.000291909331097371	0.957487148526634	0.026877557067868
0.1	20	10	0.9	neg	0.940190327623625	0.00859388203527988	0.100012345	0.0542895944383607	0.930609843313451	0.0216851314062015	0.0130794204027204	-0.0261499508547733	0.9392244442676	0.1	0.0538863245314541	-0.0259557057447129	0.930609591458766	0.0216827524394447	0.0129822648298566	0.939318902983354	0.00870931152458851
0.1	20	10	0.9	pos	1.1834105206658	0.254220332709325	0.100012345	0.0542895944383607	0.930609843313451	0.0216851314062015	0.0130794204027204	0.219681325510132	1.1850557206325	0.1	0.0538863245314541	0.218049505110585	0.930609591458766	0.0216827524394447	0.0129822648298566	1.18332411383865	0.252714522379887
0.1	20	11	0	neg	0.948817968436499	0.02153810210483	0.100018795	8.861646144475e-05	0.930609974902169	0.0216863744851649	2.13494310618457e-05	-4.26843511298498e-05	0.952275014467266	0.1	4.39453125e-05	-2.11673668602811e-05	0.930609591458766	0.0216827524394447	1.05872814645726e-05	0.952281763812815	0.021672172354049
0.1	20	11	0	pos	0.950954845438423	0.0218535664636293	0.100018795	8.861646144475e-05	0.930609974902169	0.0216863744851649	2.13494310618457e-05	0.000358584032789249	0.952676282851185	0.1	4.39453125e-05	0.000177823477957969	0.930609591458766	0.0216827524394447	1.05872814645726e-05	0.952480754657633	0.0218711631988673
0.1	20	11	0.3	neg	0.942177463662085	0.0213175180059408	0.100012915	0.00082997136389575	0.930609854942222	0.0216852410367359	0.000199956262390887	-0.000399776616518751	0.95209527562483	0.1	0.000787570485660791	-0.000379353165330471	0.930609591458766	0.0216827524394447	0.000189741065213292	0.952102731798093	0.0214931403393276
0.1	20	11	0.3	pos	0.953069555175612	0.0250350064844312	0.100012915	0.00082997136389575	0.930609854942222	0.0216852410367359	0.000199956262390887	0.00335845591116145	0.95585350815251	0.1	0.000787570485660791	0.00318688194326184	0.930609591458766	0.0216827524394447	0.000189741065213292	0.955668966906686	0.0250593754479199
0.1	20	11	0.9	neg	0.943731948799193	0.00931336576460302	0.10003512	0.0516594362156435	0.930610307954235	0.0216895205264704	0.012445764073612	-0.0248830688863986	0.939862523667918	0.1	0.0511920083048814	-0.0246579204574772	0.930609591458766	0.0216827524394447	0.0123331515883638	0.939967575029097	0.00935798357033133
0.1	20	11	0.9	pos	1.15831011155695	0.24301231268109	0.10003512	0.0516594362156435	0.930610307954235	0.0216895205264704	0.012445764073612	0.209038463822817	1.17378405637713	0.1	0.0511920083048814	0.207147029855056	0.930609591458766	0.0216827524394447	0.0123331515883638	1.17177252534163	0.241162933882864
0.1	20	12	0	neg	0.94543290387036	0.0215625585171432	0.100020745	6.702262296975e-05	0.930610014684805	0.021686750340386	1.61470549077259e-05	-3.22831348244252e-05	0.952280628945275	0.1	2.197265625e-05	-1.05836834301405e-05	0.930609591458766	0.0216827524394447	5.29364073228631e-06	0.952287053855513	0.0216774623967469
0.1	20	12	0	pos	0.952265176360886	0.0217610224847023	0.100020745	6.702262296975e-05	0.930610014684805	0.021686750340386	1.61470549077259e-05	0.000271205169341933	0.952584117249441	0.1	2.197265625e-05	8.89117389789847e-05	0.930609591458766	0.0216827524394447	5.29364073228631e-06	0.952386549277922	0.021776957819156
0.1	20	12	0.3	neg	0.951044702089913	0.0215223529479907	0.100021325	0.00055581188293775	0.930610026517589	0.0216868618270684	0.000133905905118232	-0.000267720795737815	0.952163073454038	0.1	0.000511920815679514	-0.000246579557464806	0.930609591458766	0.0216827524394447	0.000123331692388639	0.952169096033134	0.0215595045743686
0.1	20	12	0.3	pos	0.944127781817608	0.0238722374144083	0.100021325	0.00055581188293775	0.930610026517589	0.0216868618270684	0.000133905905118232	0.00224907723922452	0.954679871489	0.1	0.000511920815679514	0.0020714732631202	0.930609591458766	0.0216827524394447	0.000123331692388639	0.954487148853719	0.0238775573949536
0.1	20	12	0.9	neg	0.936415165370918	0.00992540013777811	0.10003788	0.0491128447892215	0.930610364261965	0.0216900526859209	0.0118322406129063	-0.0236564389707206	0.940476218590072	0.1	0.0486324078896373	-0.0234250244346033	0.930609591458766	0.0216827524394447	0.0117164940089456	0.940583813472553	0.00997422201378703
0.1	20	12	0.9	pos	1.16239931592632	0.232222614124879	0.10003788	0.0491128447892215	0.930610364261965	0.0216900526859209	0.0118322406129063	0.198733752839494	1.16286641040029	0.1	0.0486324078896373	0.196789678362303	0.930609591458766	0.0216827524394447	0.0117164940089456	1.16079851626946	0.230188924810694
